Accession ID	Collection date	Submission date	Location
EPI_ISL_15997591	2022-10-24	2022-12-03	South America / Brazil / Amazonas / Benjamin Constant
EPI_ISL_15997592	2022-10-24	2022-12-03	South America / Brazil / Amazonas / Benjamin Constant
EPI_ISL_15997593	2022-10-19	2022-12-03	South America / Brazil / Amazonas / Benjamin Constant
EPI_ISL_15997594	2022-10-18	2022-12-03	South America / Brazil / Amazonas / Benjamin Constant
EPI_ISL_15997595	2022-10-18	2022-12-03	South America / Brazil / Amazonas / Benjamin Constant
EPI_ISL_15997596	2022-11-04	2022-12-03	South America / Brazil / Amazonas / Atalaia do Norte
EPI_ISL_15997597	2022-11-03	2022-12-03	South America / Brazil / Amazonas / Atalaia do Norte
EPI_ISL_15997598	2022-11-03	2022-12-03	South America / Brazil / Amazonas / Atalaia do Norte
EPI_ISL_15997599	2022-11-01	2022-12-03	South America / Brazil / Amazonas / Atalaia do Norte
EPI_ISL_15997600	2022-10-11	2022-12-03	South America / Brazil / Amazonas / Atalaia do Norte
EPI_ISL_16212210	2019-07-08	2022-12-21	South America / Brazil
EPI_ISL_16212211	2019-07-04	2022-12-21	South America / Brazil
EPI_ISL_16212212	2019-06-15	2022-12-21	South America / Brazil
EPI_ISL_16282284	2019-04-15	2022-12-26	South America / Brazil
EPI_ISL_16480244	2019-07-08	2023-01-12	South America / Brazil
EPI_ISL_17600856	2023-01-03	2023-03-29	South America / Brazil / Roraima / Boa Vista
EPI_ISL_17600857	2023-03-04	2023-03-29	South America / Brazil / Roraima / Canta
EPI_ISL_17600858	2023-01-22	2023-03-29	South America / Brazil / Roraima / Boa Vista
EPI_ISL_17609844	2023-03-12	2023-04-25	South America / Brazil / Parana / Curitiba
EPI_ISL_17673145	2023-02-10	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673146	2023-02-11	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673147	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673148	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673149	2023-01-18	2023-04-10	South America / Brazil / Sao Paulo / Sao Caetano do Sul
EPI_ISL_17673150	2023-01-22	2023-04-10	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17673500	2023-01-10	2023-04-10	South America / Brazil / Sao Paulo / Taubate
EPI_ISL_17673501	2023-01-10	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673502	2023-01-07	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673503	2023-01-09	2023-04-10	South America / Brazil / Sao Paulo / Maua
EPI_ISL_17673504	2023-01-09	2023-04-10	South America / Brazil / Sao Paulo / Sorocaba
EPI_ISL_17673505	2023-01-10	2023-04-10	South America / Brazil / Sao Paulo / Taubate
EPI_ISL_17673506	2023-01-19	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673507	2023-01-19	2023-04-10	South America / Brazil / Sao Paulo / Araras
EPI_ISL_17673508	2023-01-16	2023-04-10	South America / Brazil / Sao Paulo / Bauru
EPI_ISL_17673509	2023-01-16	2023-04-10	South America / Brazil / Sao Paulo / Marilia
EPI_ISL_17673510	2023-01-24	2023-04-10	South America / Brazil / Sao Paulo / Franco Da Rocha
EPI_ISL_17673511	2023-01-27	2023-04-10	South America / Brazil / Sao Paulo / Franco da Rocha
EPI_ISL_17673512	2023-01-24	2023-04-10	South America / Brazil / Sao Paulo / Pirassununga
EPI_ISL_17673513	2023-01-26	2023-04-10	South America / Brazil / Sao Paulo / Cajobi
EPI_ISL_17673514	2023-02-01	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673515	2023-02-01	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673516	2023-01-28	2023-04-10	South America / Brazil / Sao Paulo / Franco da Rocha
EPI_ISL_17673517	2023-01-08	2023-04-10	South America / Brazil / Sao Paulo
EPI_ISL_17673518	2023-02-02	2023-04-10	South America / Brazil / Sao Paulo / Cajobi
EPI_ISL_17673519	2023-01-31	2023-04-10	South America / Brazil / Sao Paulo / Itapolis
EPI_ISL_17673520	2023-02-06	2023-04-10	South America / Brazil / Sao Paulo / Andradina
EPI_ISL_17673521	2023-02-08	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673522	2023-02-08	2023-04-10	South America / Brazil / Sao Paulo / Guaimbe
EPI_ISL_17673523	2023-02-06	2023-04-10	South America / Brazil / Sao Paulo / Tupa
EPI_ISL_17673524	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Andradina
EPI_ISL_17673525	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Andradina
EPI_ISL_17673526	2023-02-01	2023-04-10	South America / Brazil / Sao Paulo / Presidente Prudente
EPI_ISL_17673527	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Taubate
EPI_ISL_17673528	2023-02-09	2023-04-10	South America / Brazil / Sao Paulo / Orlandia
EPI_ISL_17673529	2023-02-13	2023-04-10	South America / Brazil / Sao Paulo / Guaira
EPI_ISL_17673530	2023-01-13	2023-04-10	South America / Brazil / Sao Paulo / Alfredo Marcondes
EPI_ISL_17673531	2023-01-19	2023-04-10	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17673532	2023-01-25	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673533	2023-01-24	2023-04-10	South America / Brazil / Sao Paulo / Salto Grande
EPI_ISL_17673534	2023-01-27	2023-04-10	South America / Brazil / Sao Paulo / Sao Joaquim da Barra
EPI_ISL_17673535	2023-02-07	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17673536	2023-02-12	2023-04-10	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17699727	2023-03-26	2023-05-23	South America / Brazil / Sergipe / Aracaju
EPI_ISL_17699728	2023-03-01	2023-05-23	South America / Brazil / Paraiba / Campina Grande
EPI_ISL_17699729	2023-03-20	2023-05-23	South America / Brazil / Sao Paulo / Batatais
EPI_ISL_17699730	2023-03-13	2023-05-23	South America / Brazil / Sao Paulo / Bebedouro
EPI_ISL_17699731	2023-02-05	2023-05-23	South America / Brazil / Sao Paulo / Campinas
EPI_ISL_17699732	2023-03-07	2023-05-23	South America / Brazil / Sao Paulo / Capao Bonito
EPI_ISL_17699733	2023-03-21	2023-05-23	South America / Brazil / Sao Paulo / Caraguatatuba
EPI_ISL_17699734	2023-03-13	2023-05-23	South America / Brazil / Sao Paulo / Castilho
EPI_ISL_17699735	2023-03-21	2023-05-23	South America / Brazil / Sao Paulo / Dracena
EPI_ISL_17699736	2023-03-19	2023-05-23	South America / Brazil / Sao Paulo / Franco da Rocha
EPI_ISL_17699737	2023-03-27	2023-05-23	South America / Brazil / Sao Paulo / Guaruja
EPI_ISL_17699738	2023-03-05	2023-05-23	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17699739	2023-02-13	2023-05-23	South America / Brazil / Sao Paulo / Herculandia
EPI_ISL_17699740	2023-03-21	2023-05-23	South America / Brazil / Sao Paulo / Ilha Solteira
EPI_ISL_17699741	2023-03-19	2023-05-23	South America / Brazil / Sao Paulo / Ilhabela
EPI_ISL_17699742	2023-03-02	2023-05-23	South America / Brazil / Sao Paulo / Itapolis
EPI_ISL_17699743	2023-03-20	2023-05-23	South America / Brazil / Sao Paulo / Itarare
EPI_ISL_17699744	2023-02-28	2023-05-23	South America / Brazil / Sao Paulo / Ituverava
EPI_ISL_17699745	2023-04-03	2023-05-23	South America / Brazil / Sao Paulo / Jau
EPI_ISL_17699746	2023-03-28	2023-05-23	South America / Brazil / Sao Paulo / Jundiai
EPI_ISL_17699747	2023-02-15	2023-05-23	South America / Brazil / Sao Paulo / Laranjal Paulista
EPI_ISL_17699748	2023-03-10	2023-05-23	South America / Brazil / Sao Paulo / Limeira
EPI_ISL_17699749	2023-03-17	2023-05-23	South America / Brazil / Sao Paulo / Limeira
EPI_ISL_17699750	2023-03-27	2023-05-23	South America / Brazil / Sao Paulo / Lins
EPI_ISL_17699751	2023-03-29	2023-05-23	South America / Brazil / Sao Paulo / Lins
EPI_ISL_17699752	2023-03-20	2023-05-23	South America / Brazil / Sao Paulo / Marilia
EPI_ISL_17699753	2023-03-27	2023-05-23	South America / Brazil / Sao Paulo / Mogi Guacu
EPI_ISL_17699754	2023-03-15	2023-05-23	South America / Brazil / Sao Paulo / Orlandia
EPI_ISL_17699755	2023-03-28	2023-05-23	South America / Brazil / Sao Paulo / Osvaldo Cruz
EPI_ISL_17699756	2023-02-28	2023-05-23	South America / Brazil / Sao Paulo / Panorama
EPI_ISL_17699757	2023-03-22	2023-05-23	South America / Brazil / Sao Paulo / Peruibe
EPI_ISL_17699758	2023-03-15	2023-05-23	South America / Brazil / Sao Paulo / Ribeirao Preto
EPI_ISL_17699759	2023-02-25	2023-05-23	South America / Brazil / Sao Paulo / Ribeirao Preto
EPI_ISL_17699760	2023-02-22	2023-05-23	South America / Brazil / Sao Paulo / Rio Claro
EPI_ISL_17699761	2023-02-15	2023-05-23	South America / Brazil / Sao Paulo / Rosana
EPI_ISL_17699762	2023-02-15	2023-05-23	South America / Brazil / Sao Paulo / Santa Barbara D''Oeste
EPI_ISL_17699763	2023-03-20	2023-05-23	South America / Brazil / Sao Paulo / Santos
EPI_ISL_17699764	2023-03-30	2023-05-23	South America / Brazil / Sao Paulo / Sao Caetano do Sul
EPI_ISL_17699766	2023-02-14	2023-05-23	South America / Brazil / Sao Paulo / Sao Joaquim da Barra
EPI_ISL_17699767	2023-02-21	2023-05-23	South America / Brazil / Sao Paulo / Sao Jose do Rio Preto
EPI_ISL_17699768	2023-03-24	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17699769	2023-02-22	2023-05-23	South America / Brazil / Sao Paulo / Taquaritinga
EPI_ISL_17699770	2023-03-06	2023-05-23	South America / Brazil / Sao Paulo / Taubate
EPI_ISL_17699771	2023-03-07	2023-05-23	South America / Brazil / Sao Paulo / Viradouro
EPI_ISL_17699772	2023-02-13	2023-05-23	South America / Brazil / Sao Paulo / Franco da Rocha
EPI_ISL_17699773	2023-03-05	2023-05-23	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17699774	2023-03-14	2023-05-23	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17699775	2023-03-16	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17699776	2023-04-19	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17699777	2023-03-13	2023-05-23	South America / Brazil / Sao Paulo / Sorocaba
EPI_ISL_17699778	2023-03-27	2023-05-23	South America / Brazil / Santa Catarina / Balneario Camburiu
EPI_ISL_17699779	2023-03-17	2023-05-23	South America / Brazil / Santa Catarina / Chapeco
EPI_ISL_17699780	2023-02-24	2023-05-23	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_17699781	2023-03-14	2023-05-23	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_17699782	2023-03-26	2023-05-23	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_17699783	2023-03-30	2023-05-23	South America / Brazil / Santa Catarina / Leges
EPI_ISL_17699784	2023-03-06	2023-05-23	South America / Brazil / Santa Catarina / Seara
EPI_ISL_17699785	2023-03-23	2023-05-23	South America / Brazil / Santa Catarina / Uniao do Oeste
EPI_ISL_17699786	2023-03-27	2023-05-23	South America / Brazil / Sergipe / Sao Cristovao
EPI_ISL_17699787	2023-03-27	2023-05-23	South America / Brazil / Sergipe / Sao Cristovao
EPI_ISL_17699788	2023-03-14	2023-05-23	South America / Brazil / Rio de Janeiro / Guapimirim
EPI_ISL_17699789	2023-03-01	2023-05-23	South America / Brazil / Rio de Janeiro / Nova Iguacu
EPI_ISL_17699796	2023-02-27	2023-05-23	South America / Brazil / Rio de Janeiro / Resende
EPI_ISL_17699797	2023-03-09	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699798	2023-03-14	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699799	2023-03-17	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699800	2023-03-20	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699801	2023-03-24	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699802	2023-03-25	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699803	2023-03-29	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699804	2023-04-08	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699805	2023-04-10	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699806	2023-04-11	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699807	2023-04-12	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17699808	2023-04-13	2023-05-23	South America / Brazil / Rio de Janeiro / Sapucaia
EPI_ISL_17699809	2023-03-09	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699810	2023-03-13	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699811	2023-03-13	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699812	2023-03-24	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699813	2023-03-27	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699814	2023-03-31	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699815	2023-04-03	2023-05-23	South America / Brazil / Rio de Janeiro / Varre-Sai
EPI_ISL_17699816	2023-04-04	2023-05-23	South America / Brazil / Rio de Janeiro / Paracambi
EPI_ISL_17699817	2023-03-17	2023-05-23	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_17733600	2023-03-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_17733601	2023-03-25	2023-05-31	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_17733602	2023-02-23	2023-05-31	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_17733603	2023-03-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_17733604	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_17733605	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_17733606	2023-03-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_17733608	2023-01-19	2023-05-31	South America / Brazil / Rio Grande do Sul / Eldorado Do Sul
EPI_ISL_17733609	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_17733610	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Eldorado Do Sul
EPI_ISL_17733611	2023-03-14	2023-05-31	South America / Brazil / Rio Grande do Sul / Sananduva
EPI_ISL_17733612	2023-03-21	2023-05-31	South America / Brazil / Rio Grande do Sul / Sananduva
EPI_ISL_17733613	2023-01-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733614	2023-03-01	2023-05-31	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_17733615	2023-03-15	2023-05-31	South America / Brazil / Rio Grande do Sul / Ibiruba
EPI_ISL_17733616	2023-03-22	2023-05-31	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_17733617	2023-03-27	2023-05-31	South America / Brazil / Rio Grande do Sul / Ibiruba
EPI_ISL_17733618	2023-03-15	2023-05-31	South America / Brazil / Rio Grande do Sul / Ibiruba
EPI_ISL_17733619	2023-03-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Santa Maria
EPI_ISL_17733620	2023-03-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Santa Maria
EPI_ISL_17733621	2023-03-21	2023-05-31	South America / Brazil / Rio Grande do Sul / Alegrete
EPI_ISL_17733623	2023-03-03	2023-05-31	South America / Brazil / Rio Grande do Sul / Santa Maria
EPI_ISL_17733624	2023-03-03	2023-05-31	South America / Brazil / Rio Grande do Sul / Santa Maria
EPI_ISL_17733625	2023-03-16	2023-05-31	South America / Brazil / Rio Grande do Sul / Estrela
EPI_ISL_17733626	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Estrela
EPI_ISL_17733627	2023-03-27	2023-05-31	South America / Brazil / Rio Grande do Sul / Estrela
EPI_ISL_17733628	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733629	2023-03-17	2023-05-31	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_17733630	2023-03-20	2023-05-31	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_17733631	2023-03-02	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733632	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733633	2023-03-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733634	2023-03-17	2023-05-31	South America / Brazil / Rio Grande do Sul / Camaqua
EPI_ISL_17733635	2023-03-18	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733637	2023-02-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733638	2023-02-15	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733639	2023-02-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733640	2023-02-08	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733641	2023-02-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733642	2023-03-14	2023-05-31	South America / Brazil / Rio Grande do Sul / Anta Gorda
EPI_ISL_17733643	2023-03-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733644	2023-03-26	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733645	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733646	2023-03-16	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733647	2023-02-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733648	2023-03-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733649	2023-02-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733650	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Lajeado
EPI_ISL_17733651	2023-02-08	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733652	2023-02-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733653	2023-03-13	2023-05-31	South America / Brazil / Rio Grande do Sul / Encantado
EPI_ISL_17733654	2023-02-23	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733655	2023-02-17	2023-05-31	South America / Brazil / Rio Grande do Sul / Uruguaiana
EPI_ISL_17733656	2023-03-17	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733657	2023-03-03	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733658	2023-03-02	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733659	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733660	2023-03-16	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733661	2023-03-02	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733662	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733663	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733664	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_17733665	2023-03-07	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733666	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733667	2023-03-14	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733668	2023-03-02	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733669	2023-02-17	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733670	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733671	2023-03-06	2023-05-31	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_17733672	2023-03-27	2023-05-31	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_17733673	2023-03-22	2023-05-31	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_17733674	2023-03-24	2023-05-31	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_17733675	2022-11-04	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733676	2022-04-01	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733677	2022-03-30	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733678	2022-03-30	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733679	2022-04-12	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733680	2022-04-12	2023-05-31	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_17733681	2022-04-20	2023-05-31	South America / Brazil / Rio Grande do Sul / Santa Maria
EPI_ISL_17733682	2022-04-15	2023-05-31	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
